TrafficJam;69;69;0,0;0
Oxigen;70;70;70;0,0;0,0;0
Temp;70;70;70;0,0;0,0;0
TrafficJam;70;70;0,0;0
Oxigen;71;71;71;0,0;0,0;0
Temp;71;71;71;0,0;0,0;0
TrafficJam;71;71;0,0;0
Oxigen;72;72;72;0,0;0,0;0
Temp;72;72;72;0,0;0,0;0
TrafficJam;72;72;0,0;0
Oxigen;73;73;73;0,0;0,0;0
Temp;73;73;73;0,0;0,0;0
TrafficJam;73;73;0,0;0
Oxigen;74;74;74;0,0;0,0;0
Temp;74;74;74;0,0;0,0;0
TrafficJam;74;74;0,0;0
Oxigen;75;75;75;0,0;0,0;0
Temp;75;75;75;0,0;0,0;0
TrafficJam;75;75;0,0;0
Oxigen;76;76;76;0,0;0,0;0
Temp;76;76;76;0,0;0,0;0
TrafficJam;76;76;0,0;0
Oxigen;77;77;77;0,0;0,0;0
Temp;77;77;77;0,0;0,0;0
TrafficJam;77;77;0,0;0
Oxigen;78;78;78;0,0;0,0;0
Temp;78;78;78;0,0;0,0;0
TrafficJam;78;78;0,0;0
Oxigen;79;79;79;0,0;0,0;0
Temp;79;79;79;0,0;0,0;0
TrafficJam;79;79;0,0;0
Oxigen;80;80;80;0,0;0,0;0
Temp;80;80;80;0,0;0,0;0
TrafficJam;80;80;0,0;0
Oxigen;81;81;81;0,0;0,0;0
Temp;81;81;81;0,0;0,0;0
TrafficJam;81;81;0,0;0
Oxigen;82;82;82;0,0;0,0;0
Temp;82;82;82;0,0;0,0;0
TrafficJam;82;82;0,0;0
Oxigen;83;83;83;0,0;0,0;0
Temp;83;83;83;0,0;0,0;0
TrafficJam;83;83;0,0;0
Oxigen;84;84;84;0,0;0,0;0
Temp;84;84;84;0,0;0,0;0
TrafficJam;84;84;0,0;0
Oxigen;85;85;85;0,0;0,0;0
Temp;85;85;85;0,0;0,0;0
TrafficJam;85;85;0,0;0
Oxigen;86;86;86;0,0;0,0;0
Temp;86;86;86;0,0;0,0;0
TrafficJam;86;86;0,0;0
Oxigen;87;87;87;0,0;0,0;0
Temp;87;87;87;0,0;0,0;0
TrafficJam;87;87;0,0;0
Oxigen;88;88;88;0,0;0,0;0
Temp;88;88;88;0,0;0,0;0
TrafficJam;88;88;0,0;0
Oxigen;89;89;89;0,0;0,0;0
Temp;89;89;89;0,0;0,0;0
TrafficJam;89;89;0,0;0
Oxigen;90;90;90;0,0;0,0;0
Temp;90;90;90;0,0;0,0;0
TrafficJam;90;90;0,0;0
Oxigen;91;91;91;0,0;0,0;0
Temp;91;91;91;0,0;0,0;0
TrafficJam;91;91;0,0;0
Oxigen;92;92;92;0,0;0,0;0
Temp;92;92;92;0,0;0,0;0
TrafficJam;92;92;0,0;0
Oxigen;93;93;93;0,0;0,0;0
Temp;93;93;93;0,0;0,0;0
TrafficJam;93;93;0,0;0
Oxigen;94;94;94;0,0;0,0;0
Temp;94;94;94;0,0;0,0;0
TrafficJam;94;94;0,0;0
Oxigen;95;95;95;0,0;0,0;0
Temp;95;95;95;0,0;0,0;0
TrafficJam;95;95;0,0;0
Oxigen;96;96;96;0,0;0,0;0
Temp;96;96;96;0,0;0,0;0
TrafficJam;96;96;0,0;0
Oxigen;97;97;97;0,0;0,0;0
Temp;97;97;97;0,0;0,0;0
TrafficJam;97;97;0,0;0
Oxigen;98;98;98;0,0;0,0;0
Temp;98;98;98;0,0;0,0;0
TrafficJam;98;98;0,0;0
Oxigen;99;99;99;0,0;0,0;0
Temp;99;99;99;0,0;0,0;0
TrafficJam;99;99;0,0;0
Oxigen;100;100;100;0,0;0,0;0
Temp;100;100;100;0,0;0,0;0
TrafficJam;100;100;0,0;0
Oxigen;101;1;1;0,0;0,0;0
Temp;101;1;1;0,0;0,0;0
TrafficJam;101;1;0,0;0
Oxigen;102;2;2;0,0;0,0;0
Temp;102;2;2;0,0;0,0;0
TrafficJam;102;2;0,0;0
Oxigen;103;3;3;0,0;0,0;0
Temp;103;3;3;0,0;0,0;0
TrafficJam;103;3;0,0;0
Oxigen;104;4;4;0,0;0,0;0
Temp;104;4;4;0,0;0,0;0
TrafficJam;104;4;0,0;0
Oxigen;105;5;5;0,0;0,0;0
Temp;105;5;5;0,0;0,0;0
TrafficJam;105;5;0,0;0
Oxigen;106;6;6;0,0;0,0;0
Temp;106;6;6;0,0;0,0;0
TrafficJam;106;6;0,0;0
Oxigen;107;7;7;0,0;0,0;0
Temp;107;7;7;0,0;0,0;0
TrafficJam;107;7;0,0;0
Oxigen;108;8;8;0,0;0,0;0
Temp;108;8;8;0,0;0,0;0
TrafficJam;108;8;0,0;0
Oxigen;109;9;9;0,0;0,0;0
Temp;109;9;9;0,0;0,0;0
TrafficJam;109;9;0,0;0
Oxigen;110;10;10;0,0;0,0;0
Temp;110;10;10;0,0;0,0;0
TrafficJam;110;10;0,0;0
Oxigen;111;11;11;0,0;0,0;0
Temp;111;11;11;0,0;0,0;0
TrafficJam;111;11;0,0;0
Oxigen;112;12;12;0,0;0,0;0
Temp;112;12;12;0,0;0,0;0
TrafficJam;112;12;0,0;0
Oxigen;113;13;13;0,0;0,0;0
Temp;113;13;13;0,0;0,0;0
TrafficJam;113;13;0,0;0
Oxigen;114;14;14;0,0;0,0;0
Temp;114;14;14;0,0;0,0;0
TrafficJam;114;14;0,0;0
Oxigen;115;15;15;0,0;0,0;0
Temp;115;15;15;0,0;0,0;0
TrafficJam;115;15;0,0;0
Oxigen;116;16;16;0,0;0,0;0
Temp;116;16;16;0,0;0,0;0
TrafficJam;116;16;0,0;0
Oxigen;117;17;17;0,0;0,0;0
Temp;117;17;17;0,0;0,0;0
TrafficJam;117;17;0,0;0
Oxigen;118;18;18;0,0;0,0;0
Temp;118;18;18;0,0;0,0;0
TrafficJam;118;18;0,0;0
Oxigen;119;19;19;0,0;0,0;0
Temp;119;19;19;0,0;0,0;0
TrafficJam;119;19;0,0;0
Oxigen;120;20;20;0,0;0,0;0
Temp;120;20;20;0,0;0,0;0
TrafficJam;120;20;0,0;0
Oxigen;121;21;21;0,0;0,0;0
Temp;121;21;21;0,0;0,0;0
TrafficJam;121;21;0,0;0
Oxigen;122;22;22;0,0;0,0;0
Temp;122;22;22;0,0;0,0;0
TrafficJam;122;22;0,0;0
Oxigen;123;23;23;0,0;0,0;0
Temp;123;23;23;0,0;0,0;0
TrafficJam;123;23;0,0;0
Oxigen;124;24;24;0,0;0,0;0
Temp;124;24;24;0,0;0,0;0
TrafficJam;124;24;0,0;0
Oxigen;125;25;25;0,0;0,0;0
Temp;125;25;25;0,0;0,0;0
TrafficJam;125;25;0,0;0
Oxigen;126;26;26;0,0;0,0;0
Temp;126;26;26;0,0;0,0;0
TrafficJam;126;26;0,0;0
Oxigen;127;27;27;0,0;0,0;0
Temp;127;27;27;0,0;0,0;0
TrafficJam;127;27;0,0;0
Oxigen;128;28;28;0,0;0,0;0
Temp;128;28;28;0,0;0,0;0
TrafficJam;128;28;0,0;0
Oxigen;129;29;29;0,0;0,0;0
Temp;129;29;29;0,0;0,0;0
TrafficJam;129;29;0,0;0
Oxigen;130;30;30;0,0;0,0;0
Temp;130;30;30;0,0;0,0;0
TrafficJam;130;30;0,0;0
Oxigen;131;31;31;0,0;0,0;0
Temp;131;31;31;0,0;0,0;0
TrafficJam;131;31;0,0;0
Oxigen;132;32;32;0,0;0,0;0
Temp;132;32;32;0,0;0,0;0
TrafficJam;132;32;0,0;0
Oxigen;133;33;33;0,0;0,0;0
Temp;133;33;33;0,0;0,0;0
TrafficJam;133;33;0,0;0
Oxigen;134;34;34;0,0;0,0;0
Temp;134;34;34;0,0;0,0;0
TrafficJam;134;34;0,0;0
Oxigen;135;35;35;0,0;0,0;0
Temp;135;35;35;0,0;0,0;0
TrafficJam;135;35;0,0;0
Oxigen;136;36;36;0,0;0,0;0
Temp;136;36;36;0,0;0,0;0
TrafficJam;136;36;0,0;0
Oxigen;137;37;37;0,0;0,0;0
Temp;137;37;37;0,0;0,0;0
TrafficJam;137;37;0,0;0
Oxigen;138;38;38;0,0;0,0;0
Temp;138;38;38;0,0;0,0;0
TrafficJam;138;38;0,0;0
Oxigen;139;39;39;0,0;0,0;0
Temp;139;39;39;0,0;0,0;0
TrafficJam;139;39;0,0;0
Oxigen;140;40;40;0,0;0,0;0
Temp;140;40;40;0,0;0,0;0
TrafficJam;140;40;0,0;0
Oxigen;141;41;41;0,0;0,0;0
Temp;141;41;41;0,0;0,0;0
TrafficJam;141;41;0,0;0
Oxigen;142;42;42;0,0;0,0;0
Temp;142;42;42;0,0;0,0;0
TrafficJam;142;42;0,0;0
Oxigen;143;43;43;0,0;0,0;0
Temp;143;43;43;0,0;0,0;0
TrafficJam;143;43;0,0;0
Oxigen;144;44;44;0,0;0,0;0
Temp;144;44;44;0,0;0,0;0
TrafficJam;144;44;0,0;0
Oxigen;145;45;45;0,0;0,0;0
Temp;145;45;45;0,0;0,0;0
TrafficJam;145;45;0,0;0
Oxigen;146;46;46;0,0;0,0;0
Temp;146;46;46;0,0;0,0;0
TrafficJam;146;46;0,0;0
Oxigen;147;47;47;0,0;0,0;0
Temp;147;47;47;0,0;0,0;0
TrafficJam;147;47;0,0;0
Oxigen;148;48;48;0,0;0,0;0
Temp;148;48;48;0,0;0,0;0
TrafficJam;148;48;0,0;0
Oxigen;149;49;49;0,0;0,0;0
Temp;149;49;49;0,0;0,0;0
TrafficJam;149;49;0,0;0
Oxigen;150;50;50;0,0;0,0;0
Temp;150;50;50;0,0;0,0;0
TrafficJam;150;50;0,0;0
Oxigen;151;51;51;0,0;0,0;0
Temp;151;51;51;0,0;0,0;0
TrafficJam;151;51;0,0;0
Oxigen;152;52;52;0,0;0,0;0
Temp;152;52;52;0,0;0,0;0
TrafficJam;152;52;0,0;0
Oxigen;153;53;53;0,0;0,0;0
Temp;153;53;53;0,0;0,0;0
TrafficJam;153;53;0,0;0
Oxigen;154;54;54;0,0;0,0;0
Temp;154;54;54;0,0;0,0;0
TrafficJam;154;54;0,0;0
Oxigen;155;55;55;0,0;0,0;0
Temp;155;55;55;0,0;0,0;0
TrafficJam;155;55;0,0;0
Oxigen;156;56;56;0,0;0,0;0
Temp;156;56;56;0,0;0,0;0
TrafficJam;156;56;0,0;0
Oxigen;157;57;57;0,0;0,0;0
Temp;157;57;57;0,0;0,0;0
TrafficJam;157;57;0,0;0
Oxigen;158;58;58;0,0;0,0;0
Temp;158;58;58;0,0;0,0;0
TrafficJam;158;58;0,0;0
Oxigen;159;59;59;0,0;0,0;0
Temp;159;59;59;0,0;0,0;0
TrafficJam;159;59;0,0;0
Oxigen;160;60;60;0,0;0,0;0
Temp;160;60;60;0,0;0,0;0
TrafficJam;160;60;0,0;0
Oxigen;161;61;61;0,0;0,0;0
Temp;161;61;61;0,0;0,0;0
TrafficJam;161;61;0,0;0
Oxigen;162;62;62;0,0;0,0;0
Temp;162;62;62;0,0;0,0;0
TrafficJam;162;62;0,0;0
Oxigen;163;63;63;0,0;0,0;0
Temp;163;63;63;0,0;0,0;0
TrafficJam;163;63;0,0;0
Oxigen;164;64;64;0,0;0,0;0
Temp;164;64;64;0,0;0,0;0
TrafficJam;164;64;0,0;0
Oxigen;165;65;65;0,0;0,0;0
Temp;165;65;65;0,0;0,0;0
TrafficJam;165;65;0,0;0
Oxigen;166;66;66;0,0;0,0;0
Temp;166;66;66;0,0;0,0;0
TrafficJam;166;66;0,0;0
Oxigen;167;67;67;0,0;0,0;0
Temp;167;67;67;0,0;0,0;0
TrafficJam;167;67;0,0;0
Oxigen;168;68;68;0,0;0,0;0
Temp;168;68;68;0,0;0,0;0
TrafficJam;168;68;0,0;0
Oxigen;169;69;69;0,0;0,0;0
Temp;169;69;69;0,0;0,0;0
TrafficJam;169;69;0,0;0
Oxigen;170;70;70;0,0;0,0;0
Temp;170;70;70;0,0;0,0;0
TrafficJam;170;70;0,0;0
Oxigen;171;71;71;0,0;0,0;0
Temp;171;71;71;0,0;0,0;0
TrafficJam;171;71;0,0;0
Oxigen;172;72;72;0,0;0,0;0
Temp;172;72;72;0,0;0,0;0
TrafficJam;172;72;0,0;0
Oxigen;173;73;73;0,0;0,0;0
Temp;173;73;73;0,0;0,0;0
TrafficJam;173;73;0,0;0
Oxigen;174;74;74;0,0;0,0;0
Temp;174;74;74;0,0;0,0;0
TrafficJam;174;74;0,0;0
Oxigen;175;75;75;0,0;0,0;0
Temp;175;75;75;0,0;0,0;0
TrafficJam;175;75;0,0;0
Oxigen;176;76;76;0,0;0,0;0
Temp;176;76;76;0,0;0,0;0
TrafficJam;176;76;0,0;0
Oxigen;177;77;77;0,0;0,0;0
Temp;177;77;77;0,0;0,0;0
TrafficJam;177;77;0,0;0
Oxigen;178;78;78;0,0;0,0;0
Temp;178;78;78;0,0;0,0;0
TrafficJam;178;78;0,0;0
Oxigen;179;79;79;0,0;0,0;0
Temp;179;79;79;0,0;0,0;0
TrafficJam;179;79;0,0;0
Oxigen;180;80;80;0,0;0,0;0
Temp;180;80;80;0,0;0,0;0
TrafficJam;180;80;0,0;0
Oxigen;181;81;81;0,0;0,0;0
Temp;181;81;81;0,0;0,0;0
TrafficJam;181;81;0,0;0
Oxigen;182;82;82;0,0;0,0;0
Temp;182;82;82;0,0;0,0;0
TrafficJam;182;82;0,0;0
Oxigen;183;83;83;0,0;0,0;0
Temp;183;83;83;0,0;0,0;0
TrafficJam;183;83;0,0;0
Oxigen;184;84;84;0,0;0,0;0
Temp;184;84;84;0,0;0,0;0
TrafficJam;184;84;0,0;0
Oxigen;185;85;85;0,0;0,0;0
Temp;185;85;85;0,0;0,0;0
TrafficJam;185;85;0,0;0
Oxigen;186;86;86;0,0;0,0;0
Temp;186;86;86;0,0;0,0;0
TrafficJam;186;86;0,0;0
Oxigen;187;87;87;0,0;0,0;0
Temp;187;87;87;0,0;0,0;0
TrafficJam;187;87;0,0;0
Oxigen;188;88;88;0,0;0,0;0
Temp;188;88;88;0,0;0,0;0
TrafficJam;188;88;0,0;0
Oxigen;189;89;89;0,0;0,0;0
Temp;189;89;89;0,0;0,0;0
TrafficJam;189;89;0,0;0
Oxigen;190;90;90;0,0;0,0;0
Temp;190;90;90;0,0;0,0;0
TrafficJam;190;90;0,0;0
Oxigen;191;91;91;0,0;0,0;0
Temp;191;91;91;0,0;0,0;0
TrafficJam;191;91;0,0;0
Oxigen;192;92;92;0,0;0,0;0
Temp;192;92;92;0,0;0,0;0
TrafficJam;192;92;0,0;0
Oxigen;193;93;93;0,0;0,0;0
Temp;193;93;93;0,0;0,0;0
TrafficJam;193;93;0,0;0
Oxigen;194;94;94;0,0;0,0;0
Temp;194;94;94;0,0;0,0;0
TrafficJam;194;94;0,0;0
Oxigen;195;95;95;0,0;0,0;0
Temp;195;95;95;0,0;0,0;0
TrafficJam;195;95;0,0;0
Oxigen;196;96;96;0,0;0,0;0
Temp;196;96;96;0,0;0,0;0
TrafficJam;196;96;0,0;0
Oxigen;197;97;97;0,0;0,0;0
Temp;197;97;97;0,0;0,0;0
TrafficJam;197;97;0,0;0
Oxigen;198;98;98;0,0;0,0;0
Temp;198;98;98;0,0;0,0;0
TrafficJam;198;98;0,0;0
Oxigen;199;99;99;0,0;0,0;0
Temp;199;99;99;0,0;0,0;0
TrafficJam;199;99;0,0;0
Oxigen;200;100;100;0,0;0,0;0
Temp;200;100;100;0,0;0,0;0
TrafficJam;200;100;0,0;0
Oxigen;201;1;1;0,0;0,0;0
Temp;201;1;1;0,0;0,0;0
TrafficJam;201;1;0,0;0
Oxigen;202;2;2;0,0;0,0;0
Temp;202;2;2;0,0;0,0;0
TrafficJam;202;2;0,0;0
Oxigen;203;3;3;0,0;0,0;0
Temp;203;3;3;0,0;0,0;0
TrafficJam;203;3;0,0;0
Oxigen;204;4;4;0,0;0,0;0
Temp;204;4;4;0,0;0,0;0
TrafficJam;204;4;0,0;0
Oxigen;205;5;5;0,0;0,0;0
Temp;205;5;5;0,0;0,0;0
TrafficJam;205;5;0,0;0
Oxigen;206;6;6;0,0;0,0;0
Temp;206;6;6;0,0;0,0;0
TrafficJam;206;6;0,0;0
Oxigen;207;7;7;0,0;0,0;0
Temp;207;7;7;0,0;0,0;0
TrafficJam;207;7;0,0;0
Oxigen;208;8;8;0,0;0,0;0
Temp;208;8;8;0,0;0,0;0
TrafficJam;208;8;0,0;0
Oxigen;209;9;9;0,0;0,0;0
Temp;209;9;9;0,0;0,0;0
TrafficJam;209;9;0,0;0
Oxigen;210;10;10;0,0;0,0;0
Temp;210;10;10;0,0;0,0;0
TrafficJam;210;10;0,0;0
Oxigen;211;11;11;0,0;0,0;0
Temp;211;11;11;0,0;0,0;0
TrafficJam;211;11;0,0;0
Oxigen;212;12;12;0,0;0,0;0
Temp;212;12;12;0,0;0,0;0
TrafficJam;212;12;0,0;0
Oxigen;213;13;13;0,0;0,0;0
Temp;213;13;13;0,0;0,0;0
TrafficJam;213;13;0,0;0
Oxigen;214;14;14;0,0;0,0;0
Temp;214;14;14;0,0;0,0;0
TrafficJam;214;14;0,0;0
Oxigen;215;15;15;0,0;0,0;0
Temp;215;15;15;0,0;0,0;0
TrafficJam;215;15;0,0;0
Oxigen;216;16;16;0,0;0,0;0
Temp;216;16;16;0,0;0,0;0
TrafficJam;216;16;0,0;0
Oxigen;217;17;17;0,0;0,0;0
Temp;217;17;17;0,0;0,0;0
TrafficJam;217;17;0,0;0
Oxigen;218;18;18;0,0;0,0;0
Temp;218;18;18;0,0;0,0;0
TrafficJam;218;18;0,0;0
Oxigen;219;19;19;0,0;0,0;0
Temp;219;19;19;0,0;0,0;0
TrafficJam;219;19;0,0;0
Oxigen;220;20;20;0,0;0,0;0
Temp;220;20;20;0,0;0,0;0
TrafficJam;220;20;0,0;0
Oxigen;221;21;21;0,0;0,0;0
Temp;221;21;21;0,0;0,0;0
TrafficJam;221;21;0,0;0
Oxigen;222;22;22;0,0;0,0;0
Temp;222;22;22;0,0;0,0;0
TrafficJam;222;22;0,0;0
Oxigen;223;23;23;0,0;0,0;0
Temp;223;23;23;0,0;0,0;0
TrafficJam;223;23;0,0;0
Oxigen;224;24;24;0,0;0,0;0
Temp;224;24;24;0,0;0,0;0
TrafficJam;224;24;0,0;0
Oxigen;225;25;25;0,0;0,0;0
Temp;225;25;25;0,0;0,0;0
TrafficJam;225;25;0,0;0
Oxigen;226;26;26;0,0;0,0;0
Temp;226;26;26;0,0;0,0;0
TrafficJam;226;26;0,0;0
Oxigen;227;27;27;0,0;0,0;0
Temp;227;27;27;0,0;0,0;0
TrafficJam;227;27;0,0;0
Oxigen;228;28;28;0,0;0,0;0
Temp;228;28;28;0,0;0,0;0
TrafficJam;228;28;0,0;0
Oxigen;229;29;29;0,0;0,0;0
Temp;229;29;29;0,0;0,0;0
TrafficJam;229;29;0,0;0
Oxigen;230;30;30;0,0;0,0;0
Temp;230;30;30;0,0;0,0;0
TrafficJam;230;30;0,0;0
Oxigen;231;31;31;0,0;0,0;0
Temp;231;31;31;0,0;0,0;0
TrafficJam;231;31;0,0;0
Oxigen;232;32;32;0,0;0,0;0
Temp;232;32;32;0,0;0,0;0
TrafficJam;232;32;0,0;0
Oxigen;233;33;33;0,0;0,0;0
Temp;233;33;33;0,0;0,0;0
TrafficJam;233;33;0,0;0
Oxigen;234;34;34;0,0;0,0;0
Temp;234;34;34;0,0;0,0;0
TrafficJam;234;34;0,0;0
Oxigen;235;35;35;0,0;0,0;0
Temp;235;35;35;0,0;0,0;0
TrafficJam;235;35;0,0;0
Oxigen;236;36;36;0,0;0,0;0
Temp;236;36;36;0,0;0,0;0
TrafficJam;236;36;0,0;0
Oxigen;237;37;37;0,0;0,0;0
Temp;237;37;37;0,0;0,0;0
TrafficJam;237;37;0,0;0
